"id3","Label3","id4","Label4","Group","Codes"
"http://data.europa.eu/esco/isco/C111","Legislators and senior officials","http://data.europa.eu/esco/isco/C1111","Legislators",1,"C111"
"http://data.europa.eu/esco/isco/C111","Legislators and senior officials","http://data.europa.eu/esco/isco/C1112","Senior government officials",1,"C111"
"http://data.europa.eu/esco/isco/C111","Legislators and senior officials","http://data.europa.eu/esco/isco/C1113","Traditional chiefs and heads of village",1,"C111"
"http://data.europa.eu/esco/isco/C111","Legislators and senior officials","http://data.europa.eu/esco/isco/C1114","Senior officials of special-interest organisations",1,"C111"
"http://data.europa.eu/esco/isco/C213","Life science professionals","http://data.europa.eu/esco/isco/C2131","Biologists, botanists, zoologists and related professionals",2,"C213"
"http://data.europa.eu/esco/isco/C213","Life science professionals","http://data.europa.eu/esco/isco/C2132","Farming, forestry and fisheries advisers",2,"C213"
"http://data.europa.eu/esco/isco/C213","Life science professionals","http://data.europa.eu/esco/isco/C2133","Environmental protection professionals",2,"C213"
"http://data.europa.eu/esco/isco/C121","Business services and administration managers","http://data.europa.eu/esco/isco/C1211","Finance managers",3,"C121"
"http://data.europa.eu/esco/isco/C121","Business services and administration managers","http://data.europa.eu/esco/isco/C1212","Human resource managers",3,"C121"
"http://data.europa.eu/esco/isco/C121","Business services and administration managers","http://data.europa.eu/esco/isco/C1213","Policy and planning managers",3,"C121"
"http://data.europa.eu/esco/isco/C121","Business services and administration managers","http://data.europa.eu/esco/isco/C1219","Business services and administration managers not elsewhere classified",3,"C121"
"http://data.europa.eu/esco/isco/C215","Electrotechnology engineers","http://data.europa.eu/esco/isco/C2151","Electrical engineers",4,"C215"
"http://data.europa.eu/esco/isco/C215","Electrotechnology engineers","http://data.europa.eu/esco/isco/C2152","Electronics engineers",4,"C215"
"http://data.europa.eu/esco/isco/C215","Electrotechnology engineers","http://data.europa.eu/esco/isco/C2153","Telecommunications engineers",4,"C215"
"http://data.europa.eu/esco/isco/C122","Sales, marketing and development managers","http://data.europa.eu/esco/isco/C1221","Sales and marketing managers",5,"C122"
"http://data.europa.eu/esco/isco/C122","Sales, marketing and development managers","http://data.europa.eu/esco/isco/C1222","Advertising and public relations managers",5,"C122"
"http://data.europa.eu/esco/isco/C122","Sales, marketing and development managers","http://data.europa.eu/esco/isco/C1223","Research and development managers",5,"C122"
"http://data.europa.eu/esco/isco/C131","Production managers in agriculture, forestry and fisheries","http://data.europa.eu/esco/isco/C1311","Agricultural and forestry production managers",6,"C131"
"http://data.europa.eu/esco/isco/C131","Production managers in agriculture, forestry and fisheries","http://data.europa.eu/esco/isco/C1312","Aquaculture and fisheries production managers",6,"C131"
"http://data.europa.eu/esco/isco/C241","Finance professionals","http://data.europa.eu/esco/isco/C2411","Accountants",7,"C241"
"http://data.europa.eu/esco/isco/C241","Finance professionals","http://data.europa.eu/esco/isco/C2412","Financial and investment advisers",7,"C241"
"http://data.europa.eu/esco/isco/C241","Finance professionals","http://data.europa.eu/esco/isco/C2413","Financial analysts",7,"C241"
"http://data.europa.eu/esco/isco/C132","Manufacturing, mining, construction, and distribution managers","http://data.europa.eu/esco/isco/C1321","Manufacturing managers",8,"C132"
"http://data.europa.eu/esco/isco/C132","Manufacturing, mining, construction, and distribution managers","http://data.europa.eu/esco/isco/C1322","Mining managers",8,"C132"
"http://data.europa.eu/esco/isco/C132","Manufacturing, mining, construction, and distribution managers","http://data.europa.eu/esco/isco/C1323","Construction managers",8,"C132"
"http://data.europa.eu/esco/isco/C132","Manufacturing, mining, construction, and distribution managers","http://data.europa.eu/esco/isco/C1324","Supply, distribution and related managers",8,"C132"
"http://data.europa.eu/esco/isco/C262","Librarians, archivists and curators","http://data.europa.eu/esco/isco/C2621","Archivists and curators",9,"C262"
"http://data.europa.eu/esco/isco/C262","Librarians, archivists and curators","http://data.europa.eu/esco/isco/C2622","Librarians and related information professionals",9,"C262"
"http://data.europa.eu/esco/isco/C134","Professional services managers","http://data.europa.eu/esco/isco/C1341","Child care services managers",10,"C134"
"http://data.europa.eu/esco/isco/C134","Professional services managers","http://data.europa.eu/esco/isco/C1342","Health services managers",10,"C134"
"http://data.europa.eu/esco/isco/C134","Professional services managers","http://data.europa.eu/esco/isco/C1343","Aged care services managers",10,"C134"
"http://data.europa.eu/esco/isco/C134","Professional services managers","http://data.europa.eu/esco/isco/C1344","Social welfare managers",10,"C134"
"http://data.europa.eu/esco/isco/C134","Professional services managers","http://data.europa.eu/esco/isco/C1345","Education managers",10,"C134"
"http://data.europa.eu/esco/isco/C134","Professional services managers","http://data.europa.eu/esco/isco/C1346","Financial and insurance services branch managers",10,"C134"
"http://data.europa.eu/esco/isco/C134","Professional services managers","http://data.europa.eu/esco/isco/C1349","Professional services managers not elsewhere classified",10,"C134"
"http://data.europa.eu/esco/isco/C264","Authors, journalists and linguists","http://data.europa.eu/esco/isco/C2641","Authors and related writers",11,"C264"
"http://data.europa.eu/esco/isco/C264","Authors, journalists and linguists","http://data.europa.eu/esco/isco/C2642","Journalists",11,"C264"
"http://data.europa.eu/esco/isco/C264","Authors, journalists and linguists","http://data.europa.eu/esco/isco/C2643","Translators, interpreters and other linguists",11,"C264"
"http://data.europa.eu/esco/isco/C141","Hotel and restaurant managers","http://data.europa.eu/esco/isco/C1411","Hotel managers",12,"C141"
"http://data.europa.eu/esco/isco/C141","Hotel and restaurant managers","http://data.europa.eu/esco/isco/C1412","Restaurant managers",12,"C141"
"http://data.europa.eu/esco/isco/C143","Other services managers","http://data.europa.eu/esco/isco/C1431","Sports, recreation and cultural centre managers",13,"C143"
"http://data.europa.eu/esco/isco/C143","Other services managers","http://data.europa.eu/esco/isco/C1439","Services managers not elsewhere classified",13,"C143"
"http://data.europa.eu/esco/isco/C211","Physical and earth science professionals","http://data.europa.eu/esco/isco/C2111","Physicists and astronomers",14,"C211"
"http://data.europa.eu/esco/isco/C211","Physical and earth science professionals","http://data.europa.eu/esco/isco/C2112","Meteorologists",14,"C211"
"http://data.europa.eu/esco/isco/C211","Physical and earth science professionals","http://data.europa.eu/esco/isco/C2113","Chemists",14,"C211"
"http://data.europa.eu/esco/isco/C211","Physical and earth science professionals","http://data.europa.eu/esco/isco/C2114","Geologists and geophysicists",14,"C211"
"http://data.europa.eu/esco/isco/C214","Engineering professionals (excluding electrotechnology)","http://data.europa.eu/esco/isco/C2141","Industrial and production engineers",15,"C214"
"http://data.europa.eu/esco/isco/C214","Engineering professionals (excluding electrotechnology)","http://data.europa.eu/esco/isco/C2142","Civil engineers",15,"C214"
"http://data.europa.eu/esco/isco/C214","Engineering professionals (excluding electrotechnology)","http://data.europa.eu/esco/isco/C2143","Environmental engineers",15,"C214"
"http://data.europa.eu/esco/isco/C214","Engineering professionals (excluding electrotechnology)","http://data.europa.eu/esco/isco/C2144","Mechanical engineers",15,"C214"
"http://data.europa.eu/esco/isco/C214","Engineering professionals (excluding electrotechnology)","http://data.europa.eu/esco/isco/C2145","Chemical engineers",15,"C214"
"http://data.europa.eu/esco/isco/C214","Engineering professionals (excluding electrotechnology)","http://data.europa.eu/esco/isco/C2146","Mining engineers, metallurgists and related professionals",15,"C214"
"http://data.europa.eu/esco/isco/C214","Engineering professionals (excluding electrotechnology)","http://data.europa.eu/esco/isco/C2149","Engineering professionals not elsewhere classified",15,"C214"
"http://data.europa.eu/esco/isco/C216","Architects, planners, surveyors and designers","http://data.europa.eu/esco/isco/C2161","Building architects",16,"C216"
"http://data.europa.eu/esco/isco/C216","Architects, planners, surveyors and designers","http://data.europa.eu/esco/isco/C2162","Landscape architects",16,"C216"
"http://data.europa.eu/esco/isco/C216","Architects, planners, surveyors and designers","http://data.europa.eu/esco/isco/C2163","Product and garment designers",16,"C216"
"http://data.europa.eu/esco/isco/C216","Architects, planners, surveyors and designers","http://data.europa.eu/esco/isco/C2164","Town and traffic planners",16,"C216"
"http://data.europa.eu/esco/isco/C216","Architects, planners, surveyors and designers","http://data.europa.eu/esco/isco/C2165","Cartographers and surveyors",16,"C216"
"http://data.europa.eu/esco/isco/C216","Architects, planners, surveyors and designers","http://data.europa.eu/esco/isco/C2166","Graphic and multimedia designers",16,"C216"
"http://data.europa.eu/esco/isco/C221","Medical doctors","http://data.europa.eu/esco/isco/C2211","Generalist medical practitioners",17,"C221"
"http://data.europa.eu/esco/isco/C221","Medical doctors","http://data.europa.eu/esco/isco/C2212","Specialist medical practitioners",17,"C221"
"http://data.europa.eu/esco/isco/C421","Tellers, money collectors and related clerks","http://data.europa.eu/esco/isco/C4211","Bank tellers and related clerks",18,"C421"
"http://data.europa.eu/esco/isco/C421","Tellers, money collectors and related clerks","http://data.europa.eu/esco/isco/C4212","Bookmakers, croupiers and related gaming workers",18,"C421"
"http://data.europa.eu/esco/isco/C421","Tellers, money collectors and related clerks","http://data.europa.eu/esco/isco/C4213","Pawnbrokers and money-lenders",18,"C421"
"http://data.europa.eu/esco/isco/C421","Tellers, money collectors and related clerks","http://data.europa.eu/esco/isco/C4214","Debt-collectors and related workers",18,"C421"
"http://data.europa.eu/esco/isco/C222","Nursing and midwifery professionals","http://data.europa.eu/esco/isco/C2221","Nursing professionals",19,"C222"
"http://data.europa.eu/esco/isco/C222","Nursing and midwifery professionals","http://data.europa.eu/esco/isco/C2222","Midwifery professionals",19,"C222"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2261","Dentists",20,"C226"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2262","Pharmacists",20,"C226"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2263","Environmental and occupational health and hygiene professionals",20,"C226"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2264","Physiotherapists",20,"C226"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2265","Dieticians and nutritionists",20,"C226"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2266","Audiologists and speech therapists",20,"C226"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2267","Optometrists and ophthalmic opticians",20,"C226"
"http://data.europa.eu/esco/isco/C226","Other health professionals","http://data.europa.eu/esco/isco/C2269","Health professionals not elsewhere classified",20,"C226"
"http://data.europa.eu/esco/isco/C234","Primary school and early childhood teachers","http://data.europa.eu/esco/isco/C2341","Primary school teachers",21,"C234"
"http://data.europa.eu/esco/isco/C234","Primary school and early childhood teachers","http://data.europa.eu/esco/isco/C2342","Early childhood educators",21,"C234"
"http://data.europa.eu/esco/isco/C235","Other teaching professionals","http://data.europa.eu/esco/isco/C2351","Education methods specialists",22,"C235"
"http://data.europa.eu/esco/isco/C235","Other teaching professionals","http://data.europa.eu/esco/isco/C2352","Special needs teachers",22,"C235"
"http://data.europa.eu/esco/isco/C235","Other teaching professionals","http://data.europa.eu/esco/isco/C2353","Other language teachers",22,"C235"
"http://data.europa.eu/esco/isco/C235","Other teaching professionals","http://data.europa.eu/esco/isco/C2354","Other music teachers",22,"C235"
"http://data.europa.eu/esco/isco/C235","Other teaching professionals","http://data.europa.eu/esco/isco/C2355","Other arts teachers",22,"C235"
"http://data.europa.eu/esco/isco/C235","Other teaching professionals","http://data.europa.eu/esco/isco/C2356","Information technology trainers",22,"C235"
"http://data.europa.eu/esco/isco/C235","Other teaching professionals","http://data.europa.eu/esco/isco/C2359","Teaching professionals not elsewhere classified",22,"C235"
"http://data.europa.eu/esco/isco/C242","Administration professionals","http://data.europa.eu/esco/isco/C2421","Management and organisation analysts",23,"C242"
"http://data.europa.eu/esco/isco/C242","Administration professionals","http://data.europa.eu/esco/isco/C2422","Policy administration professionals",23,"C242"
"http://data.europa.eu/esco/isco/C242","Administration professionals","http://data.europa.eu/esco/isco/C2423","Personnel and careers professionals",23,"C242"
"http://data.europa.eu/esco/isco/C242","Administration professionals","http://data.europa.eu/esco/isco/C2424","Training and staff development professionals",23,"C242"
"http://data.europa.eu/esco/isco/C243","Sales, marketing and public relations professionals","http://data.europa.eu/esco/isco/C2431","Advertising and marketing professionals",24,"C243"
"http://data.europa.eu/esco/isco/C243","Sales, marketing and public relations professionals","http://data.europa.eu/esco/isco/C2432","Public relations professionals",24,"C243"
"http://data.europa.eu/esco/isco/C243","Sales, marketing and public relations professionals","http://data.europa.eu/esco/isco/C2433","Technical and medical sales professionals (excluding ICT)",24,"C243"
"http://data.europa.eu/esco/isco/C243","Sales, marketing and public relations professionals","http://data.europa.eu/esco/isco/C2434","Information and communications technology sales professionals",24,"C243"
"http://data.europa.eu/esco/isco/C251","Software and applications developers and analysts","http://data.europa.eu/esco/isco/C2511","Systems analysts",25,"C251"
"http://data.europa.eu/esco/isco/C251","Software and applications developers and analysts","http://data.europa.eu/esco/isco/C2512","Software developers",25,"C251"
"http://data.europa.eu/esco/isco/C251","Software and applications developers and analysts","http://data.europa.eu/esco/isco/C2513","Web and multimedia developers",25,"C251"
"http://data.europa.eu/esco/isco/C251","Software and applications developers and analysts","http://data.europa.eu/esco/isco/C2514","Applications programmers",25,"C251"
"http://data.europa.eu/esco/isco/C251","Software and applications developers and analysts","http://data.europa.eu/esco/isco/C2519","Software and applications developers and analysts not elsewhere classified",25,"C251"
"http://data.europa.eu/esco/isco/C252","Database and network professionals","http://data.europa.eu/esco/isco/C2521","Database designers and administrators",26,"C252"
"http://data.europa.eu/esco/isco/C252","Database and network professionals","http://data.europa.eu/esco/isco/C2522","Systems administrators",26,"C252"
"http://data.europa.eu/esco/isco/C252","Database and network professionals","http://data.europa.eu/esco/isco/C2523","Computer network professionals",26,"C252"
"http://data.europa.eu/esco/isco/C252","Database and network professionals","http://data.europa.eu/esco/isco/C2529","Database and network professionals not elsewhere classified",26,"C252"
"http://data.europa.eu/esco/isco/C261","Legal professionals","http://data.europa.eu/esco/isco/C2611","Lawyers",27,"C261"
"http://data.europa.eu/esco/isco/C261","Legal professionals","http://data.europa.eu/esco/isco/C2612","Judges",27,"C261"
"http://data.europa.eu/esco/isco/C261","Legal professionals","http://data.europa.eu/esco/isco/C2619","Legal professionals not elsewhere classified",27,"C261"
"http://data.europa.eu/esco/isco/C263","Social and religious professionals","http://data.europa.eu/esco/isco/C2631","Economists",28,"C263"
"http://data.europa.eu/esco/isco/C263","Social and religious professionals","http://data.europa.eu/esco/isco/C2632","Sociologists, anthropologists and related professionals",28,"C263"
"http://data.europa.eu/esco/isco/C263","Social and religious professionals","http://data.europa.eu/esco/isco/C2633","Philosophers, historians and political scientists",28,"C263"
"http://data.europa.eu/esco/isco/C263","Social and religious professionals","http://data.europa.eu/esco/isco/C2634","Psychologists",28,"C263"
"http://data.europa.eu/esco/isco/C263","Social and religious professionals","http://data.europa.eu/esco/isco/C2635","Social work and counselling professionals",28,"C263"
"http://data.europa.eu/esco/isco/C263","Social and religious professionals","http://data.europa.eu/esco/isco/C2636","Religious professionals",28,"C263"
"http://data.europa.eu/esco/isco/C265","Creative and performing artists","http://data.europa.eu/esco/isco/C2651","Visual artists",29,"C265"
"http://data.europa.eu/esco/isco/C265","Creative and performing artists","http://data.europa.eu/esco/isco/C2652","Musicians, singers and composers",29,"C265"
"http://data.europa.eu/esco/isco/C265","Creative and performing artists","http://data.europa.eu/esco/isco/C2653","Dancers and choreographers",29,"C265"
"http://data.europa.eu/esco/isco/C265","Creative and performing artists","http://data.europa.eu/esco/isco/C2654","Film, stage and related directors and producers",29,"C265"
"http://data.europa.eu/esco/isco/C265","Creative and performing artists","http://data.europa.eu/esco/isco/C2655","Actors",29,"C265"
"http://data.europa.eu/esco/isco/C265","Creative and performing artists","http://data.europa.eu/esco/isco/C2656","Announcers on radio, television and other media",29,"C265"
"http://data.europa.eu/esco/isco/C265","Creative and performing artists","http://data.europa.eu/esco/isco/C2659","Creative and performing artists not elsewhere classified",29,"C265"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3111","Chemical and physical science technicians",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3112","Civil engineering technicians",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3113","Electrical engineering technicians",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3114","Electronics engineering technicians",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3115","Mechanical engineering technicians",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3116","Chemical engineering technicians",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3117","Mining and metallurgical technicians",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3118","Draughtspersons",30,"C311"
"http://data.europa.eu/esco/isco/C311","Physical and engineering science technicians","http://data.europa.eu/esco/isco/C3119","Physical and engineering science technicians not elsewhere classified",30,"C311"
"http://data.europa.eu/esco/isco/C312","Mining, manufacturing and construction supervisors","http://data.europa.eu/esco/isco/C3121","Mining supervisors",31,"C312"
"http://data.europa.eu/esco/isco/C312","Mining, manufacturing and construction supervisors","http://data.europa.eu/esco/isco/C3122","Manufacturing supervisors",31,"C312"
"http://data.europa.eu/esco/isco/C312","Mining, manufacturing and construction supervisors","http://data.europa.eu/esco/isco/C3123","Construction supervisors",31,"C312"
"http://data.europa.eu/esco/isco/C313","Process control technicians","http://data.europa.eu/esco/isco/C3131","Power production plant operators",32,"C313"
"http://data.europa.eu/esco/isco/C313","Process control technicians","http://data.europa.eu/esco/isco/C3132","Incinerator and water treatment plant operators",32,"C313"
"http://data.europa.eu/esco/isco/C313","Process control technicians","http://data.europa.eu/esco/isco/C3133","Chemical processing plant controllers",32,"C313"
"http://data.europa.eu/esco/isco/C313","Process control technicians","http://data.europa.eu/esco/isco/C3134","Petroleum and natural gas refining plant operators",32,"C313"
"http://data.europa.eu/esco/isco/C313","Process control technicians","http://data.europa.eu/esco/isco/C3135","Metal production process controllers",32,"C313"
"http://data.europa.eu/esco/isco/C313","Process control technicians","http://data.europa.eu/esco/isco/C3139","Process control technicians not elsewhere classified",32,"C313"
"http://data.europa.eu/esco/isco/C513","Waiters and bartenders","http://data.europa.eu/esco/isco/C5131","Waiters",33,"C513"
"http://data.europa.eu/esco/isco/C513","Waiters and bartenders","http://data.europa.eu/esco/isco/C5132","Bartenders",33,"C513"
"http://data.europa.eu/esco/isco/C314","Life science technicians and related associate professionals","http://data.europa.eu/esco/isco/C3141","Life science technicians (excluding medical)",34,"C314"
"http://data.europa.eu/esco/isco/C314","Life science technicians and related associate professionals","http://data.europa.eu/esco/isco/C3142","Agricultural technicians",34,"C314"
"http://data.europa.eu/esco/isco/C314","Life science technicians and related associate professionals","http://data.europa.eu/esco/isco/C3143","Forestry technicians",34,"C314"
"http://data.europa.eu/esco/isco/C315","Ship and aircraft controllers and technicians","http://data.europa.eu/esco/isco/C3151","Ships’ engineers",35,"C315"
"http://data.europa.eu/esco/isco/C315","Ship and aircraft controllers and technicians","http://data.europa.eu/esco/isco/C3152","Ships' deck officers and pilots",35,"C315"
"http://data.europa.eu/esco/isco/C315","Ship and aircraft controllers and technicians","http://data.europa.eu/esco/isco/C3153","Aircraft pilots and related associate professionals",35,"C315"
"http://data.europa.eu/esco/isco/C315","Ship and aircraft controllers and technicians","http://data.europa.eu/esco/isco/C3154","Air traffic controllers",35,"C315"
"http://data.europa.eu/esco/isco/C315","Ship and aircraft controllers and technicians","http://data.europa.eu/esco/isco/C3155","Air traffic safety electronics technicians",35,"C315"
"http://data.europa.eu/esco/isco/C341","Legal, social and religious associate professionals","http://data.europa.eu/esco/isco/C3411","Legal and related associate professionals",36,"C341"
